Launcher/Target Velocity,Launcher/Error,Launcher/Launcher Velocity,FPGA Time,Drivetrain/Odometry Pose X,Drivetrain/Odometry Pose Y,Drivetrain/Odometry Pose Heading,Drivetrain/Left Wheel Measured Speed,Drivetrain/Right Wheel Measured Speed,Drivetrain/Left Wheel Setpoint,Drivetrain/Right Wheel Setpoint,Battery Voltage,NavX/WorldLinearAccelX,NavX/WorldLinearAccelY,NavX/WorldLinearAccelZ,NavX/RawAccelX,NavX/RawAccelY,NavX/RawAccelZ,Motor Faults,PDP/PDP0 Current,PDP/PDP1 Current,PDP/PDP2 Current,PDP/PDP3 Current,PDP/PDP4 Current,PDP/PDP5 Current,PDP/PDP6 Current,PDP/PDP7 Current,PDP/PDP8 Current,PDP/PDP9 Current,PDP/PDP10 Current,PDP/PDP11 Current,PDP/PDP12 Current,PDP/PDP13 Current,PDP/PDP14 Current,PDP/PDP15 Current,PDP/PDP Temp,PDP/PDP Total Current,PDP/PDP Total Energy,PDP/PDP Total Power,PDP/PDP Input Voltage,Drivetrain/Trajectory Pose X,Drivetrain/Trajectory Pose Y,Drivetrain/Trajectory Pose Heading
0.0000,0.0000,0.0000,20.600,6.8018,2.6122,26.050,-0.057150,1.1267,-0.21466,2.0133,11.210,0.23550,0.23550,0.23550,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.000,3.6250,3.5000,12.375,24.037,34.500,83479,389.75,11.300,6.8440,2.6872,78.721
0.0000,0.0000,0.0000,20.621,6.8117,2.6172,27.195,-0.038100,1.1233,-0.16214,2.0326,11.122,0.45921,0.45921,0.45921,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.000,3.6250,3.5000,12.375,24.037,34.500,83487,386.38,11.300,6.8489,2.7102,80.130
0.0000,0.0000,0.0000,20.641,6.8213,2.6224,28.315,-0.022261,1.1162,-0.15061,2.0493,11.210,-0.015533,-0.015533,-0.015533,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.375,3.3750,3.1250,14.500,23.004,37.375,83495,418.50,11.250,6.8524,2.7352,81.495
0.0000,0.0000,0.0000,20.660,6.8312,2.6280,29.426,-0.011772,1.1147,-0.13814,2.0645,11.148,-0.012573,-0.012573,-0.012573,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.375,3.3750,3.1250,14.500,24.037,37.375,83504,420.38,11.250,6.8554,2.7581,82.722
0.0000,0.0000,0.0000,20.681,6.8414,2.6340,30.562,-0.0023545,1.1246,-0.12517,2.0807,11.104,0.051865,0.051865,0.051865,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.375,3.3750,3.1250,14.500,24.037,37.375,83512,420.38,11.250,6.8584,2.7814,83.971
0.0000,0.0000,0.0000,20.700,6.8618,2.6469,34.012,0.0077056,1.1552,-0.11108,2.1130,11.173,0.11954,0.11954,0.11954,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.750,2.7500,3.1250,15.000,24.037,37.625,83521,425.13,11.300,6.8614,2.8144,85.631
0.0000,0.0000,0.0000,20.720,6.8618,2.6469,35.180,0.010702,1.1764,-0.043643,2.1067,11.279,0.14935,0.14935,0.14935,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.750,2.7500,3.1250,15.000,24.037,37.625,83529,419.50,11.300,6.8622,2.8292,86.339
0.0000,0.0000,0.0000,20.740,6.8716,2.6540,36.340,0.017338,1.1888,0.0089051,2.1668,11.141,0.33183,0.33183,0.33183,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.750,2.7500,3.1250,15.000,25.069,37.625,83537,425.13,11.300,6.8637,2.8553,87.590
0.0000,0.0000,0.0000,20.760,6.8814,2.6614,37.554,0.017338,1.1888,0.028622,2.1896,11.009,0.078873,0.078873,0.078873,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.750,2.1250,0.0000,14.625,23.004,34.500,83545,389.75,11.300,6.8650,2.8788,88.714
0.0000,0.0000,0.0000,20.780,6.8923,2.6699,38.728,0.045377,1.1976,0.048361,2.2139,11.097,0.13864,0.13864,0.13864,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.750,2.1250,0.0000,14.625,23.004,34.500,83553,384.63,11.150,6.8648,2.9026,89.758
0.0000,0.0000,0.0000,20.800,6.9034,2.6792,40.980,0.085832,1.2059,0.064631,2.2374,11.104,0.028885,0.028885,0.028885,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.750,2.1250,0.0000,14.625,24.037,34.500,83561,386.38,11.200,6.8645,2.9275,90.845
0.0000,0.0000,0.0000,20.820,6.9144,2.6889,42.055,0.13121,1.2145,0.12702,2.2763,10.946,0.11977,0.11977,0.11977,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.750,2.1250,0.0000,14.625,24.037,39.000,83569,429.00,11.200,6.8643,2.9526,91.940
0.0000,0.0000,0.0000,20.841,6.9276,2.7013,44.141,0.23160,1.2258,0.13952,2.2986,11.047,0.26978,0.26978,0.26978,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.375,0.0000,0.0000,18.625,24.037,39.000,83578,434.75,11.150,6.8632,2.9769,92.971
0.0000,0.0000,0.0000,20.861,6.9393,2.7130,45.203,0.27291,1.2468,0.18681,2.3306,10.928,0.27818,0.27818,0.27818,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.375,0.0000,0.0000,18.625,24.037,39.000,83587,434.75,11.150,6.8613,3.0027,94.026
0.0000,0.0000,0.0000,20.881,6.9393,2.7130,46.236,0.30351,1.2830,0.19706,2.3541,11.041,0.41652,0.41652,0.41652,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.375,0.0000,0.0000,18.625,24.037,39.000,83595,434.75,11.150,6.8594,3.0285,95.086
0.0000,0.0000,0.0000,20.900,6.9599,2.7349,47.261,0.30351,1.3226,0.25060,2.4215,11.078,0.17996,0.17996,0.17996,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.000,0.0000,0.0000,18.750,24.037,39.750,83604,445.13,11.150,6.8573,3.0529,96.088
0.0000,0.0000,0.0000,20.920,6.9718,2.7481,48.303,0.32706,1.3226,0.21192,2.4073,11.173,0.16162,0.16162,0.16162,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.000,0.0000,0.0000,18.750,24.037,39.750,83613,443.13,11.150,6.8541,3.0775,97.098
0.0000,0.0000,0.0000,20.941,6.9837,2.7620,51.581,0.35274,1.3598,0.21024,2.4303,11.154,0.18797,0.18797,0.18797,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.000,0.0000,0.0000,18.750,24.037,39.750,83622,443.13,11.150,6.8507,3.1026,98.133
0.0000,0.0000,0.0000,20.960,6.9947,2.7761,52.720,0.36858,1.3817,0.31488,2.4951,11.041,-0.073761,-0.073761,-0.073761,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.625,0.0000,0.0000,18.500,24.037,40.125,83631,449.38,11.200,6.8474,3.1279,99.173
0.0000,0.0000,0.0000,20.980,7.0052,2.7901,53.870,0.36559,1.4058,0.31826,2.5175,11.072,-0.039825,-0.039825,-0.039825,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.625,0.0000,0.0000,18.500,24.037,40.125,83640,447.38,11.150,6.8430,3.1510,100.17
0.0000,0.0000,0.0000,21.000,7.0159,2.8051,55.030,0.36816,1.4266,0.32465,2.5463,10.953,0.16972,0.16972,0.16972,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.625,0.0000,0.0000,18.500,24.037,40.125,83649,447.38,11.150,6.8382,3.1757,101.25
0.0000,0.0000,0.0000,21.020,7.0291,2.8249,56.132,0.39855,1.4405,0.33131,2.5737,11.047,0.023529,0.023529,0.023529,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.625,0.0000,0.0000,18.500,24.037,40.500,83658,445.50,11.150,6.8335,3.2001,102.32
0.0000,0.0000,0.0000,21.040,7.0399,2.8415,57.211,0.41482,1.4568,0.31869,2.5847,10.965,0.085587,0.085587,0.085587,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.000,0.0000,0.0000,19.500,24.037,40.500,83667,451.50,11.150,6.8279,3.2243,103.42
0.0000,0.0000,0.0000,21.061,7.0501,2.8591,60.479,0.43965,1.4887,0.31536,2.6075,11.110,-0.33722,-0.33722,-0.33722,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.000,0.0000,0.0000,19.500,24.037,40.500,83676,451.50,11.150,6.8215,3.2487,104.55
0.0000,0.0000,0.0000,21.080,7.0501,2.8591,61.627,0.44906,1.5377,0.42315,2.6750,10.871,0.053299,0.053299,0.053299,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.250,0.0000,0.0000,19.375,24.037,38.625,83684,430.63,11.150,6.8153,3.2726,105.67
0.0000,0.0000,0.0000,21.100,7.0665,2.8904,62.847,0.45078,1.5565,0.48282,2.7567,10.934,0.10516,0.10516,0.10516,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.250,0.0000,0.0000,19.375,23.004,38.625,83693,430.63,10.950,6.8086,3.2964,106.81
0.0000,0.0000,0.0000,21.121,7.0756,2.9086,64.097,0.47068,1.5730,0.44457,2.7379,10.909,-0.13417,-0.13417,-0.13417,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.250,0.0000,0.0000,19.375,23.004,38.625,83701,422.88,10.950,6.8012,3.3188,107.94
0.0000,0.0000,0.0000,21.140,7.0849,2.9281,65.325,0.48631,1.5886,0.45210,2.7666,11.204,0.044907,0.044907,0.044907,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.250,0.0000,0.0000,19.375,24.037,42.875,83711,471.63,11.000,6.7933,3.3424,109.13
0.0000,0.0000,0.0000,21.160,7.0938,2.9482,67.597,0.50300,1.5886,0.45700,2.7909,11.034,-0.010773,-0.010773,-0.010773,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.375,0.0000,0.0000,19.500,24.037,42.875,83721,482.25,11.250,6.7857,3.3654,110.29
0.0000,0.0000,0.0000,21.180,7.1020,2.9691,69.846,0.52912,1.6184,0.51179,2.8353,11.047,-0.10925,-0.10925,-0.10925,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.375,0.0000,0.0000,19.500,23.004,42.875,83730,480.13,11.050,6.7768,3.3872,111.49
0.0000,0.0000,0.0000,21.200,7.1095,2.9903,70.998,0.55138,1.6454,0.56677,2.8805,10.997,-0.12733,-0.12733,-0.12733,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.875,0.0000,0.0000,18.875,23.004,42.875,83740,475.88,11.050,6.7676,3.4096,112.72
0.0000,0.0000,0.0000,21.220,7.1167,3.0119,72.201,0.55951,1.6725,0.56642,2.9026,10.990,-0.15068,-0.15068,-0.15068,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.875,0.0000,0.0000,18.875,23.004,38.750,83748,428.13,11.050,6.7584,3.4319,113.95
0.0000,0.0000,0.0000,21.241,7.1236,3.0343,73.412,0.57364,1.7025,0.56572,2.9261,10.915,-0.059723,-0.059723,-0.059723,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.875,0.0000,0.0000,18.875,24.037,38.750,83757,428.13,11.050,6.7480,3.4542,115.26
0.0000,0.0000,0.0000,21.260,7.1300,3.0564,74.582,0.57364,1.7087,0.56335,2.9472,11.091,-0.050827,-0.050827,-0.050827,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.875,0.0000,0.0000,18.875,24.037,38.750,83765,426.25,11.000,6.7373,3.4757,116.56
0.0000,0.0000,0.0000,21.280,7.1360,3.0791,76.883,0.58455,1.7171,0.56210,2.9669,11.053,-0.31223,-0.31223,-0.31223,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.500,0.0000,0.0000,20.875,24.037,43.375,83775,477.13,11.150,6.7271,3.4961,117.80
0.0000,0.0000,0.0000,21.301,7.1409,3.1025,79.185,0.59547,1.7357,0.62116,3.0152,10.965,-0.15752,-0.15752,-0.15752,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.500,0.0000,0.0000,20.875,24.037,43.375,83785,487.88,11.000,6.7158,3.5174,119.13
0.0000,0.0000,0.0000,21.321,7.1453,3.1269,80.314,0.61324,1.7577,0.67794,3.0611,10.733,-0.23643,-0.23643,-0.23643,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.500,0.0000,0.0000,20.875,24.037,43.375,83794,479.25,11.000,6.7036,3.5378,120.49
0.0000,0.0000,0.0000,21.340,7.1491,3.1507,81.489,0.61880,1.7654,0.67025,3.0795,10.953,-0.12485,-0.12485,-0.12485,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.250,0.0000,0.0000,20.875,24.037,44.125,83804,485.38,10.900,6.6912,3.5584,121.88
0.0000,0.0000,0.0000,21.360,7.1526,3.1752,82.637,0.63314,1.7853,0.66833,3.0992,11.009,-0.033386,-0.033386,-0.033386,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.250,0.0000,0.0000,20.875,24.037,44.125,83814,480.88,11.050,6.6793,3.5782,123.21
0.0000,0.0000,0.0000,21.380,7.1556,3.2005,83.792,0.65626,1.8031,0.65916,3.1140,10.896,-0.20715,-0.20715,-0.20715,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.250,0.0000,0.0000,20.875,23.004,44.125,83823,483.13,11.000,6.6662,3.5967,124.59
0.0000,0.0000,0.0000,21.400,7.1581,3.2264,86.048,0.67745,1.8230,0.65004,3.1305,10.946,-0.16522,-0.16522,-0.16522,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.500,0.0000,0.0000,22.375,24.037,45.875,83833,497.63,10.950,6.6525,3.6159,126.02
0.0000,0.0000,0.0000,21.421,7.1594,3.2518,88.344,0.68194,1.8346,0.70403,3.1725,10.978,-0.34526,-0.34526,-0.34526,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.500,0.0000,0.0000,22.375,24.037,45.875,83843,511.50,10.950,6.6391,3.6347,127.42
0.0000,0.0000,0.0000,21.441,7.1599,3.2775,89.523,0.68922,1.8577,0.76031,3.2169,10.796,-0.55875,-0.55875,-0.55875,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.500,0.0000,0.0000,22.375,24.037,45.875,83854,506.88,11.050,6.6243,3.6530,128.91
0.0000,0.0000,0.0000,21.460,7.1596,3.3034,90.683,0.68965,1.8806,0.75293,3.2312,10.997,-0.23930,-0.23930,-0.23930,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.500,0.0000,0.0000,22.375,24.037,45.875,83864,504.63,10.950,6.6097,3.6702,130.34
0.0000,0.0000,0.0000,21.480,7.1588,3.3300,91.825,0.69735,1.8943,0.74590,3.2489,10.783,-0.13882,-0.13882,-0.13882,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.500,0.0000,0.0000,22.375,24.037,45.875,83874,509.13,11.050,6.5944,3.6883,131.86
0.0000,0.0000,0.0000,21.500,7.1575,3.3576,92.987,0.70506,1.9206,0.73527,3.2666,10.821,-0.36606,-0.36606,-0.36606,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.500,0.0000,0.0000,22.375,24.037,45.875,83884,497.63,10.900,6.5778,3.7068,133.47
0.0000,0.0000,0.0000,21.520,7.1554,3.3845,95.363,0.71362,1.9405,0.72242,3.2682,10.827,-0.26765,-0.26765,-0.26765,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.500,0.0000,0.0000,22.375,24.037,45.875,83894,500.00,10.900,6.5640,3.7211,134.77
0.0000,0.0000,0.0000,21.541,7.1516,3.4184,96.545,0.73631,1.9506,0.78283,3.3126,10.808,-0.48814,-0.48814,-0.48814,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.125,0.0000,0.0000,22.750,24.037,46.875,83904,515.63,10.950,6.5471,3.7376,136.34
0.0000,0.0000,0.0000,21.561,7.1474,3.4456,98.832,0.73760,1.9701,0.75345,3.3027,10.871,-0.30151,-0.30151,-0.30151,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.125,0.0000,0.0000,22.750,24.037,46.875,83914,510.88,11.050,6.5309,3.7529,137.83
0.0000,0.0000,0.0000,21.580,7.1425,3.4733,100.02,0.74573,1.9930,0.80858,3.3407,10.934,-0.63953,-0.63953,-0.63953,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.125,0.0000,0.0000,22.750,24.037,46.875,83925,522.63,11.150,6.5137,3.7678,139.37
0.0000,0.0000,0.0000,21.601,7.1370,3.5010,101.23,0.75515,1.9992,0.79796,3.3474,11.072,-0.38348,-0.38348,-0.38348,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.375,0.0000,0.0000,23.375,24.037,45.750,83935,500.88,10.950,6.4967,3.7821,140.87
0.0000,0.0000,0.0000,21.620,7.1310,3.5284,102.39,0.76392,2.0086,0.78822,3.3550,10.921,-0.48254,-0.48254,-0.48254,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.375,0.0000,0.0000,23.375,24.037,45.750,83945,505.50,10.950,6.4790,3.7960,142.41
0.0000,0.0000,0.0000,21.640,7.1258,3.5482,104.79,0.77034,2.0296,0.77666,3.3627,10.997,-0.42291,-0.42291,-0.42291,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.375,0.0000,0.0000,23.375,24.037,45.750,83955,505.50,11.050,6.4606,3.8098,143.98
0.0000,0.0000,0.0000,21.660,7.1181,3.5752,105.97,0.77248,2.0403,0.86258,3.4221,10.840,-0.17868,-0.17868,-0.17868,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.625,0.0000,0.0000,21.875,23.004,43.500,83965,480.63,11.100,6.4428,3.8225,145.48
0.0000,0.0000,0.0000,21.680,7.1093,3.6022,108.37,0.76906,2.0497,0.85325,3.4280,10.946,-0.49545,-0.49545,-0.49545,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.625,0.0000,0.0000,21.875,24.037,43.500,83974,476.25,10.950,6.4241,3.8348,147.02
0.0000,0.0000,0.0000,21.700,7.0999,3.6290,109.59,0.77762,2.0538,0.91775,3.4654,10.557,-0.86490,-0.86490,-0.86490,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.625,0.0000,0.0000,21.875,24.037,43.500,83984,476.25,10.950,6.4051,3.8470,148.57
0.0000,0.0000,0.0000,21.720,7.0897,3.6560,110.82,0.77762,2.0610,0.91220,3.4739,10.720,-0.63081,-0.63081,-0.63081,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.625,0.0000,0.0000,21.875,24.037,46.750,83994,509.50,10.950,6.3846,3.8589,150.19
0.0000,0.0000,0.0000,21.740,7.0789,3.6826,112.99,0.78725,2.0602,0.90626,3.4789,10.783,-0.28790,-0.28790,-0.28790,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.750,0.0000,0.0000,23.000,24.037,46.750,84004,507.13,10.800,6.3648,3.8700,151.74
0.0000,0.0000,0.0000,21.760,7.0670,3.7094,114.14,0.80373,2.0685,0.95797,3.5058,10.808,-0.48131,-0.48131,-0.48131,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.750,0.0000,0.0000,23.000,24.037,46.750,84014,507.13,10.850,6.3455,3.8800,153.22
0.0000,0.0000,0.0000,21.782,7.0544,3.7362,115.27,0.82492,2.0719,0.94760,3.5061,10.714,-0.37599,-0.37599,-0.37599,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.625,0.0000,0.0000,25.625,24.037,51.250,84025,563.75,11.000,6.3252,3.8899,154.74
0.0000,0.0000,0.0000,21.800,7.0364,3.7718,117.38,0.87544,2.0869,0.93583,3.5078,10.739,-0.42995,-0.42995,-0.42995,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.625,0.0000,0.0000,25.625,24.037,51.250,84037,558.63,10.900,6.3035,3.8999,156.33
0.0000,0.0000,0.0000,21.820,7.0217,3.7988,118.51,0.89021,2.1085,0.95504,3.5005,10.909,-0.33838,-0.33838,-0.33838,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.625,0.0000,0.0000,25.625,24.037,51.250,84048,558.63,10.900,6.2833,3.9083,157.77
0.0000,0.0000,0.0000,21.841,7.0066,3.8253,119.64,0.90198,2.1308,0.94186,3.4953,11.047,-0.67345,-0.67345,-0.67345,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.625,0.0000,0.0000,25.625,24.037,51.250,84059,566.25,11.000,6.2625,3.9167,159.25
0.0000,0.0000,0.0000,21.860,6.9907,3.8515,121.88,0.90819,2.1462,0.93001,3.4916,11.179,-0.65807,-0.65807,-0.65807,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.000,0.0000,0.0000,23.625,24.037,47.625,84070,531.00,11.150,6.2407,3.9244,160.74
0.0000,0.0000,0.0000,21.880,6.9787,3.8700,122.99,0.90177,2.1685,0.98729,3.5187,11.122,-0.54062,-0.54062,-0.54062,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.000,0.0000,0.0000,23.625,24.037,47.625,84080,535.75,11.250,6.2185,3.9320,162.24
0.0000,0.0000,0.0000,21.900,6.9613,3.8958,124.07,0.89428,2.1839,1.0018,3.5412,11.041,-0.55727,-0.55727,-0.55727,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.750,0.0000,0.0000,21.000,24.037,47.625,84091,531.00,11.150,6.1954,3.9389,163.74
